hindex,cites_count,publications_count,degree_centrality,closeness_centrality,clustering_coefficient,betweenness_centrality,core_number,average_degree,average_clustering,diameter,density,domination_number,chromatic_number,number_connected_components,degree_assortativity,hindex_assortativity,publications_assortativity,cites_assortativity,names,surnames,nobilis,init_year,career_length,gender,category,area,discipline,subdiscipline,speciality,affiliation,country,state,federal_entity,affiliation_category
7,282,55,0.01219908913,0.5030684887,0.003225652418,0,22,11.02252582,0.908,4,0.001792863666,5616,99,1,-0.05400839072,0.2300686779,0.2263922575,0.2248373905,JULIO ENRIQUE,CASTAÑEDA DELGADO,DR.,2010,11,m,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,INMUNOLOGIA,INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,ZACATECAS,UNIDAD DE INVESTIGACION MEDICA EN ZACATECAS,INSTITUTO
10,338,34,0.01448823804,0.5036484896,0.008163542942,0,22,14.08691589,0.901,4,0.004389130982,2978,100,1,-0.03917145113,0.1927938267,0.1781426713,0.1880017123,LAURA ARCELIA,MONTIEL CERVANTES,DRA.,2000,21,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,CIENCIAS DE LA SALUD,INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,CIUDAD DE MÉXICO,,INSTITUTO
13,802,19,0.01067815661,0.5026838685,0.00549885636,0,17,11.9994381,0.901,4,0.004495855413,2445,99,1,-0.06773959775,0.201559284,0.1927207567,0.1933651065,MARIA GUADALUPE,CARDENAS MONDRAGON,DRA.,2000,21,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,ENFERMADADES INFECCIOSAS,INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,CIUDAD DE MÉXICO,CENTRO MEDICO NACIONAL SIGLO XXI,INSTITUTO
13,647,77,0.0142644241,0.503591723,0.001705191204,0,30,20.19797765,0.89,4,0.004300186853,4344,110,1,0.02715167347,0.1482345729,0.1435369671,0.1454086104,RENATA,SAUCEDO GARCIA,DRA.,2000,21,f,2,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,ENDOCRINOLOGIA,INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,CIUDAD DE MÉXICO,CENTRO MEDICO NACIONAL SIGLO XXI,INSTITUTO
6,228,9,0.0103626943,0.5026041667,0.01218554491,0,13,7.432852386,0.858,4,0.005501741219,1219,54,1,-0.08368655993,0.1927563888,0.1907951209,0.1898180308,MARCO ALLAN,PEREZ SOLIS,DR.,2012,9,m,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,REGULACION TRANSCRIPCIONAL,INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,CIUDAD DE MÉXICO,HOSPITAL GINECO OBSTETRICIA 4 LUIS CASTELAZO AYALA,INSTITUTO
13,1074,57,0.0146533238,0.503690369,0.003608492674,0,55,19.64721912,0.869,4,0.0017554699,10317,119,1,0.1554023575,0.278848009,0.2679708979,0.270216075,ELVA,JIMENEZ HERNANDEZ,M. EN C.,2008,13,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,HEMATOLOGIA,INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,CIUDAD DE MÉXICO,CENTRO MEDICO NACIONAL LA RAZA,INSTITUTO
8,249,31,0.01962323391,0.5049544193,0.001324981676,0,21,12.73128237,0.87,4,0.003997262912,2864,101,1,-0.05079504902,0.1343354308,0.1231769263,0.1262260613,ELISEO,PORTILLA DE BUEN,DR.,2003,18,m,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,INVESTIGACION QUIRURGICA,INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,JALISCO,CENTRO DE INVESTIGACION BIOMEDICA DE OCCIDENTE,INSTITUTO
3,28,11,0.02763385147,0.5070052539,0.003327999116,0,10,9.531492666,0.913,4,0.01646199079,517,66,1,-0.09564524799,0.1386523051,0.122784511,0.1389303878,HID FELIZARDO,CORDERO FRANCO,DR.,2009,12,m,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,MEDICINA FAMILIAR,INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,NUEVO LEÓN,CENTRO DE INVESTIGACION BIOMEDICA DEL NORESTE,INSTITUTO
14,1646,100,0.01308309647,0.5032923109,0.0006036190178,0,25,8.692413793,0.862,4,0.0007266689344,10507,100,1,-0.04063374131,0.2065156637,0.2027684593,0.2012549273,LILIAN,YEPEZ MULIA,DRA.,1985,36,f,3,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,INMUNOPARASITOLOGIA,INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,CIUDAD DE MÉXICO,HOSPITAL DE PEDIATRIA CENTRO MEDICO NACIONAL SIGLO XXI,INSTITUTO
16,793,66,0.01833436917,0.5046259997,0.003490536584,0,18,7.240393578,0.879,4,0.001499977953,4260,83,1,-0.06740230085,0.1477522039,0.1463221102,0.1483064622,HERMELINDA,SALGADO CEBALLOS,DRA.,1992,29,f,2,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,NEURORREGENERACION Y PLASTICIDAD,INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,CIUDAD DE MÉXICO,CENTRO MEDICO NACIONAL SIGLO XXI,INSTITUTO
9,498,49,0.01820926503,0.5045941443,0.001489446757,0,27,12.43254717,0.898,4,0.002345984936,4847,100,1,-0.0423604457,0.2367013057,0.2297163102,0.23184119,NAYELLI,NAJERA GARCIA,DRA.,2005,16,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,GENETICA Y SALUD CARDIOVASCULAR,INSTITUTO POLITECNICO NACIONAL,MÉXICO,CIUDAD DE MÉXICO,ESCUELA SUPERIOR DE MEDICINA,FEDERAL
6,390,19,0.01765504753,0.5044530715,0.01401545726,0,14,9.097285068,0.897,4,0.008236564118,1003,56,1,-0.01743512334,0.09495015791,0.08851760089,0.0967655731,MIGUEL ANGEL,VELAZQUEZ FLORES,DR.,2011,10,m,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,GENOMICA DEL CANCER,INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,CIUDAD DE MÉXICO,CENTRO MEDICO NACIONAL SIGLO XXI,INSTITUTO
9,285,31,0.01332135908,0.5033526708,0.003717778533,0,17,15.54220293,0.889,4,0.004652657666,3043,101,1,-0.04548709523,0.2793767058,0.2738052587,0.2717216353,ANA REBECA,JALOMA CRUZ,DRA.,1999,22,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,"GENETICA HUMANA, TRASTORNOS DE LA COAGULACION",INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,JALISCO,CENTRO DE INVESTIGACION BIOMEDICA DE OCCIDENTE,INSTITUTO
4,60,10,0.0112960761,0.5028400598,0.004699399747,0,15,12.65616642,0.901,4,0.007524474684,1524,100,1,-0.04361848012,0.1833364075,0.1825751562,0.181545844,LAURA ADIENE,GONZALEZ ESCALANTE,DRA.,2013,8,f,C,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,"TUBERCULOSIS PULMONAR, FARMACORRESISTENCIA",INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,NUEVO LEÓN,CENTRO DE INVESTIGACION BIOMEDICA DEL NORESTE,INSTITUTO
21,2630,106,0.01533901445,0.5038643916,0.0008343134132,0,42,13.83183283,0.854,4,0.001024959825,12238,100,1,-0.03904387447,0.242433275,0.2328780933,0.2333369508,MAURICIO,SALCEDO VARGAS,DR.,1982,39,m,3,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,ONCOLOGIA MOLECULAR,INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,CIUDAD DE MÉXICO,CENTRO MEDICO NACIONAL SIGLO XXI,INSTITUTO
9,890,107,0.03145788702,0.5079901483,0.0005895442693,0,24,16.93889515,0.87,4,0.003819798208,4098,100,1,-0.02598309046,0.2137346936,0.215198696,0.2180452223,ALVARO JOSE,MONTIEL JARQUIN,M. EN C.,2003,18,m,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,CIRUGIA GENERAL,INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,PUEBLA,COORDINACION DE INVESTIGACION EN SALUD,INSTITUTO
3,126,2,0.008541392904,0.5021445068,0.02520648042,0,11,7.921864741,0.903,4,0.01040980912,694,45,1,-0.1123544096,0.1602415515,0.1485623487,0.1492125707,FERNANDO,CALZADA BERMEJO,DR.,2005,16,m,3,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,FARMACOLOGIA Y FITOQUIMICA,INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,CIUDAD DE MÉXICO,HOSPITAL DE PEDIATRIA CENTRO MEDICO NACIONAL SIGLO XXI,INSTITUTO
2,14,1,0.008633093525,0.5021676301,0.01912992583,0,6,8.354885057,0.87,3,0.0240428347,314,43,1,-0.1611673431,0.08399205768,0.07762845032,0.09710653547,DANIEL,MARRERO RODRIGUEZ,DR.,2018,3,m,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,"BIOLOGIA MOLECULAR, ONCOLOGIA MOLECULAR",INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,CIUDAD DE MÉXICO,CENTRO MEDICO NACIONAL SIGLO XXI,INSTITUTO
6,202,8,0.01154339461,0.5029026016,0.008643510416,0,12,5.45042735,0.885,4,0.004660476572,1015,29,1,-0.129697353,0.09980272045,0.09616210382,0.09476039622,ARTURO,AGUILAR ROJAS,DR.,2012,9,m,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,ESTUDIO DE LA MIGRACION CELULAR EN CELULAS MALIGNA,INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,CIUDAD DE MÉXICO,HOSPITAL GINECO OBSTETRICIA 4 LUIS CASTELAZO AYALA,INSTITUTO
11,838,67,0.02847064752,0.5072204473,0.002352781028,0,13,7.374811083,0.869,4,0.003716206139,1734,100,1,-0.0447090867,0.1930030162,0.1893385283,0.18712991,ROSA AMALIA,BOBADILLA LUGO,DRA.,1991,30,f,2,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,FARMACOLOGIA CARDIOVASCULAR,INSTITUTO POLITECNICO NACIONAL,MÉXICO,CIUDAD DE MÉXICO,ESCUELA SUPERIOR DE MEDICINA,FEDERAL
15,594,47,0.01737810022,0.5043826057,0.001379582989,0,17,8.022435897,0.881,4,0.002707081457,2648,62,1,-0.06194963088,0.2086362824,0.2036799093,0.203603801,MARIO EDUARDO,FLORES SOTO,DR.,2002,19,m,2,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,SISTEMA ENDOCANNABINOIDE ENFERMEDADES NEURODEGENETATIVAS,INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,JALISCO,CENTRO DE INVESTIGACION BIOMEDICA DE OCCIDENTE,INSTITUTO
22,7697,88,0.004822988542,0.5012086618,0.000568723531,0,202,43.86764889,0.849,4,0.0006824940901,59830,212,1,0.02815376324,0.07981834207,0.07924522219,0.07880991221,MARIA CRISTINA,REVILLA MONSALVE,DRA.,1978,43,f,2,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,"DIABETES, SINDROME METABOLICO, DESARROLLO Y REPROD",INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,CIUDAD DE MÉXICO,HOSPITAL DE CARDIOLOGIA CENTRO MEDICO NACIONAL SIGLO XXI,INSTITUTO
9,249,36,0.01391353068,0.5035027505,0.003642745085,0,65,13.89309057,0.873,4,0.002594656937,4904,102,1,-0.03916264974,0.1966839917,0.1866049963,0.1888952224,JAIME HECTOR,GOMEZ ZAMUDIO,DR.,2002,19,m,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,ENFERMEDADES METABOLICAS,INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,CIUDAD DE MÉXICO,HOSPITAL DE ESPECIALIDADES CENTRO MEDICO NACIONAL SIGLO XXI,INSTITUTO
8,454,18,0.01119141991,0.5028135991,0.002731843891,0,15,19.86060606,0.906,4,0.009261182588,2014,100,1,-0.02390696056,0.2903743877,0.282165367,0.2831641963,LUBIA,VELAZQUEZ LOPEZ,DRA.,2008,13,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,NUTRICION,INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,CIUDAD DE MÉXICO,HOSPITAL GENERAL REGIONAL 1 DR. CARLOS MAC GREGOR SANCHEZ,INSTITUTO
16,619,36,0.01364332452,0.5034342585,0.004322914488,0,20,12.30359131,0.871,4,0.003425752837,3251,100,1,-0.04277692318,0.2164542928,0.2081998423,0.2108824354,MARGARITA,DIAZ FLORES,DRA.,1994,27,f,2,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,"OBESIDAD, DIABETES, ESTRES OXIDATIVO",INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,CIUDAD DE MÉXICO,HOSPITAL DE ESPECIALIDADES CENTRO MEDICO NACIONAL SIGLO XXI,INSTITUTO
13,860,40,0.03200645508,0.508131748,0.002995046909,0,17,10.22264049,0.914,4,0.005498999728,1682,100,1,-0.05935932964,0.2461971162,0.2323613621,0.2373617986,FRANCISCO JAVIER,GUZMAN DE LA GARZA,DR.,1992,29,m,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,FISIOLOGIA,INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,NUEVO LEÓN,CENTRO DE INVESTIGACION BIOMEDICA DEL NORESTE,INSTITUTO
5,204,8,0.01231751825,0.5030984622,0.01449549458,0,13,9.939808482,0.882,4,0.009069168323,1001,50,1,-0.07759468452,0.05626472315,0.04874031024,0.06574683957,ANTONIO,QUINTERO RAMOS,DR.,2004,17,m,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,INMUNOGENETICA DEL CANCER,INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,JALISCO,CENTRO DE INVESTIGACION BIOMEDICA DE OCCIDENTE,INSTITUTO
22,1167,79,0.009904384595,0.5024884193,0.0007387167154,0,49,11.85654426,0.891,4,0.0009033213412,11931,101,1,-0.05125553443,0.2623851885,0.2564148007,0.2606401306,IRMA,ISORDIA SALAS,DRA.,2000,21,f,3,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,PATOLOGIA CLINICA,INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,CIUDAD DE MÉXICO,HOSPITAL GENERAL REGIONAL 1 DR. CARLOS MAC GREGOR SANCHEZ,INSTITUTO
7,284,24,0.005591397849,0.5014017684,0.001475012429,0,25,26.66117124,0.893,4,0.003822390142,6568,111,1,-0.01595509197,0.2259693374,0.2192578877,0.2189107305,IVAN DE JESUS,ASCENCIO MONTIEL,M. EN C.,2010,11,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,SALUD PUBLICA,EPIDEMIOLOGIA,INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,CIUDAD DE MÉXICO,DIRECCION DE PRESTACIONES MEDICAS,INSTITUTO
5,110,8,0.01357929798,0.5034180317,0.005381792492,0,15,11.79431352,0.91,4,0.006043716897,1797,100,1,-0.03934101743,0.2095770337,0.2219134479,0.2252817542,ARACELI,ROJAS BERNABE,DRA.,2014,7,f,C,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,"INMUNOLOGIA, ENFERMEDADES INFECCIOSAS",INSTITUTO POLITECNICO NACIONAL,MÉXICO,CIUDAD DE MÉXICO,ESCUELA SUPERIOR DE MEDICINA,FEDERAL
8,826,18,0.01129761136,0.502840448,0.005502298641,0,15,9.319670808,0.9,4,0.003008286252,2813,100,1,-0.04361518887,0.2472515716,0.2436274378,0.2422374754,LAURA MIREYA,ZAVALA FLORES,DRA.,2009,12,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,INVESTIGACION BIOMEDICA,INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,NUEVO LEÓN,DELEGACION REGIONAL NUEVO LEON,INSTITUTO
8,502,20,0.009619144444,0.502416408,0.003293617713,0,52,21.0091492,0.904,4,0.003286016924,5934,100,1,-0.01154161065,0.2559877223,0.244874334,0.2451872655,MARIA CECILIA,GARCIA SANCHO FIGUEROA,DRA.,1999,22,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,SALUD PUBLICA,ENFERMEDADES INFECCIOSAS,SIN INSTITUCIÓN,SIN INSTITUCIÓN,SIN INSTITUCIÓN,SIN INSTITUCIÓN,SIN_INST
3,74,4,0.01864801865,0.5047058824,0.03992260486,0,6,5.8,0.899,4,0.02703962704,192,22,1,-0.1259458381,0.049282071,0.05111785626,0.05027947546,ANGELICA,PEREZ JUAREZ,DRA.,2016,5,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,FARMACOLOGIA-FISIOLOGIA,INSTITUTO POLITECNICO NACIONAL,MÉXICO,CIUDAD DE MÉXICO,ESCUELA SUPERIOR DE MEDICINA,FEDERAL
10,367,14,0.0157440325,0.5039672383,0.005516723603,0,11,5.562436548,0.884,4,0.00565001173,854,32,1,-0.133775078,0.1092057624,0.1053811824,0.1052027129,MAIRA ESTRELLA,HUERTA REYES,DRA.,2004,17,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,"C BIOMEDICAS, FARMACOLOGIA, MEDICAMENTOS NATURALES",INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,CIUDAD DE MÉXICO,CENTRO MEDICO NACIONAL SIGLO XXI,INSTITUTO
8,436,41,0.01096429575,0.5027561837,0.001850860514,0,15,17.27870696,0.876,4,0.004857662906,3254,100,1,-0.04462292023,0.1827580841,0.178188262,0.1766359794,ROSA PATRICIA,HERNANDEZ TORRES,DRA.,2009,12,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,ACTIVIDAD FISICA Y SALUD,UNIVERSIDAD AUTONOMA DE CHIHUAHUA,MÉXICO,CHIHUAHUA,FACULTAD DE CIENCIAS DE LA CULTURA FISICA,NORESTE
10,450,13,0.01303485407,0.5032800913,0.003363648249,0,19,8.923926902,0.877,4,0.002528740975,3198,97,1,-0.04219313391,0.2490007651,0.2484330593,0.2474859724,CARLOS ENRIQUE,OROZCO BARRIOS,DR.,2009,12,m,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,NEUROCIENCIAS,INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,CIUDAD DE MÉXICO,CENTRO MEDICO NACIONAL SIGLO XXI,INSTITUTO
7,148,15,0.01014335948,0.5025487664,0.009456845065,0,36,15.69019608,0.879,4,0.004244034644,3413,100,1,-0.001957331641,0.2757966282,0.261999612,0.2701147161,ERICKA NELLY,POMPA MERA,DRA.,2005,16,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,BIOLOGIA MOLECULAR E INMUNOLOGIA,INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,CIUDAD DE MÉXICO,CENTRO MEDICO NACIONAL LA RAZA,INSTITUTO
7,192,23,0.009430507233,0.5023687963,0.002112682557,0,22,17.67060331,0.883,4,0.003235781599,5016,103,1,-0.04170580792,0.2514278787,0.239227935,0.2373360625,BEATRIZ,SILVA RAMIREZ,DRA.,1984,37,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,INMUNOGENOMICA,INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,NUEVO LEÓN,CENTRO DE INVESTIGACION BIOMEDICA DEL NORESTE,INSTITUTO
6,156,17,0.01015801354,0.5025524674,0.004627275482,0,16,16.81004326,0.886,4,0.006324320262,2472,100,1,-0.053415416,0.2517402257,0.2489946254,0.2484539546,BIANCA ETHEL,GUTIERREZ AMAVIZCA,DRA.,2012,9,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,GENETICA HUMANA,UNIVERSIDAD AUTONOMA DE CIUDAD JUAREZ,MÉXICO,CHIHUAHUA,INSTITUTO DE CIENCIAS BIOMEDICAS,NORESTE
15,3976,41,0.007494224376,0.5018806029,0.001809386751,0,39,26.02687627,0.911,4,0.002933101512,8225,110,1,0.02232275772,0.1949554783,0.1885429705,0.1882561616,RAMON ALBERTO,RASCON PACHECO,M. EN C.,1991,30,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,SALUD PUBLICA,EPIDEMIOLOGIA,INSTITUTO MEXICANO DEL SEGURO SOCIAL,MÉXICO,CIUDAD DE MÉXICO,DIRECCION DE PRESTACIONES MEDICAS,INSTITUTO
3,22,4,0.01405975395,0.503539823,0.09457708272,0,7,8.594736842,0.901,3,0.03020997133,258,43,1,-0.1314493319,0.0433317208,0.03872440416,0.06591572429,ANA LIDIA,ARELLANO ORTIZ,DRA.,2013,8,f,C,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,NUTRICION,UNIVERSIDAD AUTONOMA DE CIUDAD JUAREZ,MÉXICO,CHIHUAHUA,INSTITUTO DE CIENCIAS BIOMEDICAS,NORESTE
2,18,1,0.002520478891,0.5006309148,0.02921631756,0,4,9.090050378,0.887,3,0.01145564005,724,48,1,-0.08171443817,0.1026841523,0.08673710654,0.09754395356,FEDERICO RAUL,VELAZQUEZ CASTILLO,M. EN C.,2009,12,m,2,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,PEDIATRIA MEDICA E INFECTOLOGIA,SIN INSTITUCIÓN,SIN INSTITUCIÓN,SIN INSTITUCIÓN,SIN INSTITUCIÓN,SIN_INST
2,26,1,0.0110775428,0.5027848101,0.01786956407,0,11,12.12173038,0.888,3,0.02441436129,458,100,1,-0.1120366655,0.03372406817,0.01927348101,0.02618227128,ERIKA BETZABE,RUIZ GARCIA,M. EN C.,2019,2,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,ONCOLOGIA MEDICA,INSTITUTO NACIONAL DE CANCEROLOGIA,MÉXICO,CIUDAD DE MÉXICO,DIVISION MEDICA,INSTITUTO
10,758,46,0.02083333333,0.5052631579,0.004197394572,0,13,6.999718548,0.88,4,0.003941282966,1561,65,1,-0.07368603453,0.1112149594,0.105173024,0.1061640425,ARNULFO,RAMOS JIMENEZ,DR.,2009,12,m,2,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,METABOLISMO,UNIVERSIDAD AUTONOMA DE CIUDAD JUAREZ,MÉXICO,CHIHUAHUA,INSTITUTO DE CIENCIAS BIOMEDICAS,NORESTE
4,74,8,0.01472286374,0.5037080122,0.02093288236,0,25,19.74689755,0.895,4,0.01140121105,1598,100,1,-0.01308555683,0.1892208911,0.2018689666,0.2003243503,JESSICA DANIELA,MURILLO VAZQUEZ,DRA.,2014,7,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,"FIBROBLASTOS, INFLAMACION, BIOMARCADORES",SIN INSTITUCIÓN,SIN INSTITUCIÓN,SIN INSTITUCIÓN,SIN INSTITUCIÓN,SIN_INST
9,420,10,0.0125698324,0.5031623331,0.003356633482,0,13,12.71069534,0.914,4,0.007100947115,1624,100,1,0.03423651542,0.1663686334,0.158393656,0.1630499881,SUSANA,BASSOL MAYAGOITIA,DRA.,1993,28,f,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,BIOLOGIA DE LA REPRODUCCION,UNIVERSIDAD AUTONOMA DE COAHUILA,MÉXICO,COAHUILA DE ZARAGOZA,UNIDAD TORREON,NORESTE
18,1652,65,0.01174419672,0.5029533918,0.0009826745806,0,48,17.72402404,0.876,4,0.001626206444,10046,102,1,-0.01954519919,0.2069595805,0.1978163549,0.1949593403,JOSE DE LA LUZ,DIAZ CHAVEZ,DR.,2008,13,m,2,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,GENETICA Y BIOLOGIA MOLECULAR,INSTITUTO NACIONAL DE CANCEROLOGIA,MÉXICO,CIUDAD DE MÉXICO,,INSTITUTO
10,496,14,0.006732781367,0.5016888808,0.003405126653,0,31,22.2125182,0.883,4,0.004041946719,5179,101,1,0.003839765709,0.2230340319,0.2116466176,0.2095864176,GIOVANNY,SOCA CHAFRE,DR.,2010,11,m,1,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,BIOMEDICINA,INSTITUTO NACIONAL DE CANCEROLOGIA,MÉXICO,CIUDAD DE MÉXICO,,INSTITUTO
3,432,2,0.005006954103,0.5012548801,0.008051433523,0,98,31.81934078,0.897,4,0.002950332942,10317,120,1,0.09350103175,0.2256983186,0.219832777,0.2193666803,DORA PATRICIA,CORNEJO JUAREZ,M. EN C.,2018,3,f,2,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,INVESTIGACION EN SALUD,RESISTENCIA BACTERIANA; VIH; INFECCIONES FUNGICAS,INSTITUTO NACIONAL DE CANCEROLOGIA,MÉXICO,CIUDAD DE MÉXICO,DIVISION MEDICA,INSTITUTO
